Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Číslo politického subjektu,Názov politického subjektu,Počet platných hlasov,Podiel platných hlasov v %,"Počet voličov, ktorí využili právo prednostného hlasovania","Podiel voličov, ktorí využili právo prednostného hlasovania v %"
4,Nitriansky kraj,405,Šaľa,405,Šaľa,12,Sloboda a Solidarita,1511,5.85,1267,83.85
4,Nitriansky kraj,405,Šaľa,405,Šaľa,13,SME RODINA,559,2.16,459,82.11
4,Nitriansky kraj,405,Šaľa,405,Šaľa,14,MySlovensko,22,0.08,15,68.18
4,Nitriansky kraj,405,Šaľa,405,Šaľa,15,Slovenská národná strana,783,3.03,663,84.67
4,Nitriansky kraj,405,Šaľa,405,Šaľa,16,SMER - sociálna demokracia,5470,21.18,4663,85.24
4,Nitriansky kraj,405,Šaľa,405,Šaľa,17,HLAS - sociálna demokracia,3177,12.3,2600,81.83
4,Nitriansky kraj,405,Šaľa,405,Šaľa,18,SZÖVETSÉG - Magyarok,4722,18.28,4081,86.42
4,Nitriansky kraj,405,Šaľa,405,Šaľa,19,SRDCE vlastenci a dôchodcovia,12,0.04,8,66.66
4,Nitriansky kraj,405,Šaľa,405,Šaľa,20,SDKU - DS,4,0.01,2,50.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,21,Kotlebovci - Ľudová strana Naše Slovensko,148,0.57,129,87.16
4,Nitriansky kraj,405,Šaľa,405,Šaľa,22,Demokrati,581,2.24,504,86.74
4,Nitriansky kraj,405,Šaľa,405,Šaľa,23,Kresťanskodemokratické hnutie,674,2.6,475,70.47
4,Nitriansky kraj,405,Šaľa,405,Šaľa,24,KARMA,24,0.09,14,58.33
4,Nitriansky kraj,405,Šaľa,405,Šaľa,25,REPUBLIKA,1081,4.18,915,84.64
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,1,Pirátska strana - Slovensko,112,0.26,85,75.89
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,2,PRINCÍP,12,0.02,11,91.66
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,3,Progresívne Slovensko,4774,11.5,3601,75.42
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,4,SPOLOČNE OBČANIA SLOVENSKA,24,0.05,14,58.33
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,5,OĽANO A PRIATELIA,2252,5.42,1992,88.45
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,6,Komunistická strana Slovenska,118,0.28,75,63.55
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,7,Maďarské fórum,13,0.03,11,84.61
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,8,Vlastenecký blok,34,0.08,30,88.23
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,9,"Modrí, Most - Híd",28,0.06,21,75.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,10,SPRAVODLIVOSŤ,11,0.02,8,72.72
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,11,Slovenské Hnutie Obrody,18,0.04,14,77.77
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,12,Sloboda a Solidarita,1847,4.45,1526,82.62
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,13,SME RODINA,857,2.06,751,87.63
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,14,MySlovensko,37,0.08,28,75.67
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,15,Slovenská národná strana,2863,6.9,2559,89.38
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,16,SMER - sociálna demokracia,16152,38.92,14165,87.69
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,17,HLAS - sociálna demokracia,6466,15.58,5491,84.92
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,18,SZÖVETSÉG - Magyarok,18,0.04,11,61.11
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,19,SRDCE vlastenci a dôchodcovia,23,0.05,11,47.82
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,20,SDKU - DS,6,0.01,1,16.66
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,21,Kotlebovci - Ľudová strana Naše Slovensko,390,0.93,337,86.41
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,22,Demokrati,958,2.3,826,86.22
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,23,Kresťanskodemokratické hnutie,2389,5.75,1862,77.94
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,24,KARMA,43,0.1,31,72.09
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,25,REPUBLIKA,2047,4.93,1841,89.93
5,Žilinský kraj,501,Čadca,502,Čadca,1,Pirátska strana - Slovensko,89,0.17,55,61.79
5,Žilinský kraj,501,Čadca,502,Čadca,2,PRINCÍP,13,0.02,10,76.92
5,Žilinský kraj,501,Čadca,502,Čadca,3,Progresívne Slovensko,5081,10.25,3987,78.46
5,Žilinský kraj,501,Čadca,502,Čadca,4,SPOLOČNE OBČANIA SLOVENSKA,53,0.1,41,77.35
5,Žilinský kraj,501,Čadca,502,Čadca,5,OĽANO A PRIATELIA,2553,5.15,2256,88.36
5,Žilinský kraj,501,Čadca,502,Čadca,6,Komunistická strana Slovenska,128,0.25,91,71.09
5,Žilinský kraj,501,Čadca,502,Čadca,7,Maďarské fórum,5,0.01,5,100.0
5,Žilinský kraj,501,Čadca,502,Čadca,8,Vlastenecký blok,9,0.01,5,55.55
5,Žilinský kraj,501,Čadca,502,Čadca,9,"Modrí, Most - Híd",16,0.03,12,75.0
5,Žilinský kraj,501,Čadca,502,Čadca,10,SPRAVODLIVOSŤ,16,0.03,9,56.25
5,Žilinský kraj,501,Čadca,502,Čadca,11,Slovenské Hnutie Obrody,13,0.02,13,100.0
5,Žilinský kraj,501,Čadca,502,Čadca,12,Sloboda a Solidarita,1712,3.45,1445,84.4
5,Žilinský kraj,501,Čadca,502,Čadca,13,SME RODINA,672,1.35,558,83.03
5,Žilinský kraj,501,Čadca,502,Čadca,14,MySlovensko,22,0.04,15,68.18
5,Žilinský kraj,501,Čadca,502,Čadca,15,Slovenská národná strana,3696,7.45,3291,89.04
5,Žilinský kraj,501,Čadca,502,Čadca,16,SMER - sociálna demokracia,18937,38.21,17067,90.12
5,Žilinský kraj,501,Čadca,502,Čadca,17,HLAS - sociálna demokracia,9668,19.5,8815,91.17
5,Žilinský kraj,501,Čadca,502,Čadca,18,SZÖVETSÉG - Magyarok,5,0.01,5,100.0
5,Žilinský kraj,501,Čadca,502,Čadca,19,SRDCE vlastenci a dôchodcovia,25,0.05,16,64.0
5,Žilinský kraj,501,Čadca,502,Čadca,20,SDKU - DS,15,0.03,9,60.0
5,Žilinský kraj,501,Čadca,502,Čadca,21,Kotlebovci - Ľudová strana Naše Slovensko,434,0.87,392,90.32
5,Žilinský kraj,501,Čadca,502,Čadca,22,Demokrati,771,1.55,671,87.02
5,Žilinský kraj,501,Čadca,502,Čadca,23,Kresťanskodemokratické hnutie,2607,5.26,2013,77.21
5,Žilinský kraj,501,Čadca,502,Čadca,24,KARMA,21,0.04,10,47.61
5,Žilinský kraj,501,Čadca,502,Čadca,25,REPUBLIKA,2999,6.05,2711,90.39
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,1,Pirátska strana - Slovensko,57,0.25,39,68.42
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,2,PRINCÍP,11,0.04,10,90.9
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,3,Progresívne Slovensko,3643,16.52,2932,80.48
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,4,SPOLOČNE OBČANIA SLOVENSKA,24,0.1,19,79.16
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,5,OĽANO A PRIATELIA,1986,9.0,1837,92.49
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,6,Komunistická strana Slovenska,100,0.45,78,78.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,7,Maďarské fórum,7,0.03,7,100.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,8,Vlastenecký blok,11,0.04,11,100.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,9,"Modrí, Most - Híd",21,0.09,17,80.95
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,10,SPRAVODLIVOSŤ,17,0.07,8,47.05
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,11,Slovenské Hnutie Obrody,6,0.02,6,100.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,12,Sloboda a Solidarita,1401,6.35,1224,87.36
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,13,SME RODINA,491,2.22,431,87.78
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,14,MySlovensko,17,0.07,13,76.47
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,15,Slovenská národná strana,1567,7.1,1421,90.68
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,16,SMER - sociálna demokracia,4055,18.39,3558,87.74
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,17,HLAS - sociálna demokracia,3193,14.48,2738,85.75
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,18,SZÖVETSÉG - Magyarok,7,0.03,6,85.71
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,19,SRDCE vlastenci a dôchodcovia,14,0.06,8,57.14
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,20,SDKU - DS,14,0.06,10,71.42
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,21,Kotlebovci - Ľudová strana Naše Slovensko,202,0.91,173,85.64
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,22,Demokrati,930,4.21,826,88.81
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,23,Kresťanskodemokratické hnutie,3167,14.36,2775,87.62
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,24,KARMA,22,0.09,16,72.72
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,25,REPUBLIKA,1082,4.9,974,90.01
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,1,Pirátska strana - Slovensko,117,0.27,75,64.1
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,2,PRINCÍP,24,0.05,15,62.5
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,3,Progresívne Slovensko,7879,18.55,5803,73.65
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,4,SPOLOČNE OBČANIA SLOVENSKA,43,0.1,23,53.48
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,5,OĽANO A PRIATELIA,2876,6.77,2507,87.16
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,6,Komunistická strana Slovenska,176,0.41,100,56.81
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,7,Maďarské fórum,10,0.02,6,60.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,8,Vlastenecký blok,23,0.05,20,86.95
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,9,"Modrí, Most - Híd",43,0.1,30,69.76
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,10,SPRAVODLIVOSŤ,30,0.07,13,43.33
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,11,Slovenské Hnutie Obrody,22,0.05,17,77.27
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,12,Sloboda a Solidarita,2969,6.99,2415,81.34
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,13,SME RODINA,1033,2.43,840,81.31
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,14,MySlovensko,50,0.11,30,60.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,15,Slovenská národná strana,3205,7.54,2872,89.6
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,16,SMER - sociálna demokracia,9372,22.07,7836,83.61
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,17,HLAS - sociálna demokracia,8196,19.3,6907,84.27
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,18,SZÖVETSÉG - Magyarok,33,0.07,29,87.87
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,19,SRDCE vlastenci a dôchodcovia,33,0.07,16,48.48
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,20,SDKU - DS,10,0.02,4,40.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,21,Kotlebovci - Ľudová strana Naše Slovensko,357,0.84,296,82.91
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,22,Demokrati,1253,2.95,1055,84.19
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,23,Kresťanskodemokratické hnutie,2153,5.07,1595,74.08
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,24,KARMA,50,0.11,27,54.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,25,REPUBLIKA,2496,5.87,2132,85.41
5,Žilinský kraj,504,Martin,506,Martin,1,Pirátska strana - Slovensko,167,0.3,110,65.86
5,Žilinský kraj,504,Martin,506,Martin,2,PRINCÍP,22,0.04,20,90.9
5,Žilinský kraj,504,Martin,506,Martin,3,Progresívne Slovensko,10537,19.37,7749,73.54
5,Žilinský kraj,504,Martin,506,Martin,4,SPOLOČNE OBČANIA SLOVENSKA,47,0.08,31,65.95
5,Žilinský kraj,504,Martin,506,Martin,5,OĽANO A PRIATELIA,3442,6.32,3066,89.07
5,Žilinský kraj,504,Martin,506,Martin,6,Komunistická strana Slovenska,239,0.43,158,66.1
5,Žilinský kraj,504,Martin,506,Martin,7,Maďarské fórum,18,0.03,15,83.33
5,Žilinský kraj,504,Martin,506,Martin,8,Vlastenecký blok,25,0.04,20,80.0
5,Žilinský kraj,504,Martin,506,Martin,9,"Modrí, Most - Híd",72,0.13,56,77.77
5,Žilinský kraj,504,Martin,506,Martin,10,SPRAVODLIVOSŤ,26,0.04,18,69.23
5,Žilinský kraj,504,Martin,506,Martin,11,Slovenské Hnutie Obrody,38,0.06,26,68.42
5,Žilinský kraj,504,Martin,506,Martin,12,Sloboda a Solidarita,3563,6.55,2913,81.75
5,Žilinský kraj,504,Martin,506,Martin,13,SME RODINA,1173,2.15,981,83.63
5,Žilinský kraj,504,Martin,506,Martin,14,MySlovensko,70,0.12,50,71.42
5,Žilinský kraj,504,Martin,506,Martin,15,Slovenská národná strana,4631,8.51,4178,90.21
5,Žilinský kraj,504,Martin,506,Martin,16,SMER - sociálna demokracia,13692,25.18,11506,84.03
5,Žilinský kraj,504,Martin,506,Martin,17,HLAS - sociálna demokracia,8830,16.23,7329,83.0
5,Žilinský kraj,504,Martin,506,Martin,18,SZÖVETSÉG - Magyarok,18,0.03,12,66.66
5,Žilinský kraj,504,Martin,506,Martin,19,SRDCE vlastenci a dôchodcovia,62,0.11,40,64.51
5,Žilinský kraj,504,Martin,506,Martin,20,SDKU - DS,17,0.03,13,76.47
5,Žilinský kraj,504,Martin,506,Martin,21,Kotlebovci - Ľudová strana Naše Slovensko,656,1.2,585,89.17
5,Žilinský kraj,504,Martin,506,Martin,22,Demokrati,1585,2.91,1346,84.92
5,Žilinský kraj,504,Martin,506,Martin,23,Kresťanskodemokratické hnutie,2447,4.5,1910,78.05
5,Žilinský kraj,504,Martin,506,Martin,24,KARMA,38,0.06,23,60.52
5,Žilinský kraj,504,Martin,506,Martin,25,REPUBLIKA,2961,5.44,2591,87.5
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,1,Pirátska strana - Slovensko,41,0.42,22,53.65
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,2,PRINCÍP,7,0.07,6,85.71
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,3,Progresívne Slovensko,1400,14.45,965,68.92
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,4,SPOLOČNE OBČANIA SLOVENSKA,8,0.08,5,62.5
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,5,OĽANO A PRIATELIA,576,5.94,484,84.02
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,6,Komunistická strana Slovenska,84,0.86,50,59.52
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,7,Maďarské fórum,5,0.05,5,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,8,Vlastenecký blok,9,0.09,9,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,9,"Modrí, Most - Híd",6,0.06,6,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,10,SPRAVODLIVOSŤ,8,0.08,5,62.5
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,11,Slovenské Hnutie Obrody,7,0.07,4,57.14
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,12,Sloboda a Solidarita,438,4.52,336,76.71
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,13,SME RODINA,289,2.98,220,76.12
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,14,MySlovensko,18,0.18,11,61.11
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,15,Slovenská národná strana,790,8.15,677,85.69
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,16,SMER - sociálna demokracia,2605,26.88,2190,84.06
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,17,HLAS - sociálna demokracia,1971,20.34,1599,81.12
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,18,SZÖVETSÉG - Magyarok,6,0.06,3,50.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,19,SRDCE vlastenci a dôchodcovia,17,0.17,8,47.05
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,20,SDKU - DS,1,0.01,0,0.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,21,Kotlebovci - Ľudová strana Naše Slovensko,184,1.89,170,92.39
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,22,Demokrati,187,1.93,153,81.81
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,23,Kresťanskodemokratické hnutie,377,3.89,287,76.12
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,24,KARMA,10,0.1,9,90.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,25,REPUBLIKA,644,6.64,562,87.26
5,Žilinský kraj,505,Námestovo,507,Námestovo,1,Pirátska strana - Slovensko,67,0.2,48,71.64
5,Žilinský kraj,505,Námestovo,507,Námestovo,2,PRINCÍP,10,0.02,8,80.0
5,Žilinský kraj,505,Námestovo,507,Námestovo,3,Progresívne Slovensko,3124,9.33,2631,84.21
5,Žilinský kraj,505,Námestovo,507,Námestovo,4,SPOLOČNE OBČANIA SLOVENSKA,18,0.05,12,66.66
5,Žilinský kraj,505,Námestovo,507,Námestovo,5,OĽANO A PRIATELIA,2494,7.45,2286,91.65
5,Žilinský kraj,505,Námestovo,507,Námestovo,6,Komunistická strana Slovenska,57,0.17,44,77.19
5,Žilinský kraj,505,Námestovo,507,Námestovo,7,Maďarské fórum,9,0.02,6,66.66
5,Žilinský kraj,505,Námestovo,507,Námestovo,8,Vlastenecký blok,14,0.04,14,100.0
5,Žilinský kraj,505,Námestovo,507,Námestovo,9,"Modrí, Most - Híd",23,0.06,20,86.95
5,Žilinský kraj,505,Námestovo,507,Námestovo,10,SPRAVODLIVOSŤ,19,0.05,6,31.57
5,Žilinský kraj,505,Námestovo,507,Námestovo,11,Slovenské Hnutie Obrody,8,0.02,7,87.5
5,Žilinský kraj,505,Námestovo,507,Námestovo,12,Sloboda a Solidarita,1133,3.38,1036,91.43
5,Žilinský kraj,505,Námestovo,507,Námestovo,13,SME RODINA,686,2.04,617,89.94
5,Žilinský kraj,505,Námestovo,507,Námestovo,14,MySlovensko,15,0.04,11,73.33
5,Žilinský kraj,505,Námestovo,507,Námestovo,15,Slovenská národná strana,2576,7.69,2385,92.58
5,Žilinský kraj,505,Námestovo,507,Námestovo,16,SMER - sociálna demokracia,5994,17.9,5434,90.65
5,Žilinský kraj,505,Námestovo,507,Námestovo,17,HLAS - sociálna demokracia,4356,13.01,3912,89.8
5,Žilinský kraj,505,Námestovo,507,Námestovo,18,SZÖVETSÉG - Magyarok,3,0.0,3,100.0
5,Žilinský kraj,505,Námestovo,507,Námestovo,19,SRDCE vlastenci a dôchodcovia,3,0.0,3,100.0
5,Žilinský kraj,505,Námestovo,507,Námestovo,20,SDKU - DS,18,0.05,11,61.11
5,Žilinský kraj,505,Námestovo,507,Námestovo,21,Kotlebovci - Ľudová strana Naše Slovensko,279,0.83,260,93.18
5,Žilinský kraj,505,Námestovo,507,Námestovo,22,Demokrati,774,2.31,714,92.24
5,Žilinský kraj,505,Námestovo,507,Námestovo,23,Kresťanskodemokratické hnutie,10162,30.35,9707,95.52
5,Žilinský kraj,505,Námestovo,507,Námestovo,24,KARMA,11,0.03,9,81.81
5,Žilinský kraj,505,Námestovo,507,Námestovo,25,REPUBLIKA,1623,4.84,1492,91.92
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,1,Pirátska strana - Slovensko,47,0.22,28,59.57
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,2,PRINCÍP,4,0.01,4,100.0
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,3,Progresívne Slovensko,2298,11.14,1853,80.63
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,4,SPOLOČNE OBČANIA SLOVENSKA,12,0.05,11,91.66
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,5,OĽANO A PRIATELIA,1650,8.0,1521,92.18
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,6,Komunistická strana Slovenska,43,0.2,30,69.76
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,7,Maďarské fórum,2,0.0,1,50.0
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,8,Vlastenecký blok,51,0.24,49,96.07
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,9,"Modrí, Most - Híd",16,0.07,13,81.25
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,10,SPRAVODLIVOSŤ,4,0.01,3,75.0
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,11,Slovenské Hnutie Obrody,1,0.0,1,100.0
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,12,Sloboda a Solidarita,825,4.0,725,87.87
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,13,SME RODINA,390,1.89,354,90.76
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,14,MySlovensko,9,0.04,7,77.77
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,15,Slovenská národná strana,2283,11.07,2136,93.56
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,16,SMER - sociálna demokracia,4080,19.79,3668,89.9
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,17,HLAS - sociálna demokracia,2571,12.47,2249,87.47
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,18,SZÖVETSÉG - Magyarok,5,0.02,4,80.0
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,19,SRDCE vlastenci a dôchodcovia,7,0.03,3,42.85
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,20,SDKU - DS,9,0.04,6,66.66
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,21,Kotlebovci - Ľudová strana Naše Slovensko,211,1.02,201,95.26
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,22,Demokrati,541,2.62,489,90.38
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,23,Kresťanskodemokratické hnutie,4289,20.8,3899,90.9
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,24,KARMA,11,0.05,8,72.72
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,25,REPUBLIKA,1253,6.07,1134,90.5
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,1,Pirátska strana - Slovensko,121,0.36,85,70.24
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,2,PRINCÍP,17,0.05,9,52.94
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,3,Progresívne Slovensko,4916,14.96,3762,76.52
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,4,SPOLOČNE OBČANIA SLOVENSKA,54,0.16,43,79.62
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,5,OĽANO A PRIATELIA,3044,9.26,2738,89.94
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,6,Komunistická strana Slovenska,164,0.49,99,60.36
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,7,Maďarské fórum,11,0.03,9,81.81
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,8,Vlastenecký blok,11,0.03,10,90.9
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,9,"Modrí, Most - Híd",24,0.07,16,66.66
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,10,SPRAVODLIVOSŤ,17,0.05,8,47.05
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,11,Slovenské Hnutie Obrody,13,0.03,9,69.23
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,12,Sloboda a Solidarita,1841,5.6,1549,84.13
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,13,SME RODINA,891,2.71,736,82.6
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,14,MySlovensko,29,0.08,25,86.2
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,15,Slovenská národná strana,2898,8.81,2630,90.75
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,16,SMER - sociálna demokracia,6489,19.74,5494,84.66
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,17,HLAS - sociálna demokracia,4801,14.61,4042,84.19
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,18,SZÖVETSÉG - Magyarok,17,0.05,9,52.94
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,19,SRDCE vlastenci a dôchodcovia,21,0.06,12,57.14
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,20,SDKU - DS,15,0.04,8,53.33
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,21,Kotlebovci - Ľudová strana Naše Slovensko,349,1.06,311,89.11
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,22,Demokrati,1097,3.33,941,85.77
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,23,Kresťanskodemokratické hnutie,3683,11.2,2873,78.0
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,24,KARMA,37,0.11,20,54.05
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,25,REPUBLIKA,2299,6.99,2085,90.69
5,Žilinský kraj,507,Žilina,501,Bytča,1,Pirátska strana - Slovensko,39,0.21,22,56.41
5,Žilinský kraj,507,Žilina,501,Bytča,2,PRINCÍP,4,0.02,4,100.0
5,Žilinský kraj,507,Žilina,501,Bytča,3,Progresívne Slovensko,2051,11.17,1513,73.76
5,Žilinský kraj,507,Žilina,501,Bytča,4,SPOLOČNE OBČANIA SLOVENSKA,17,0.09,10,58.82
5,Žilinský kraj,507,Žilina,501,Bytča,5,OĽANO A PRIATELIA,1161,6.32,1006,86.64
5,Žilinský kraj,507,Žilina,501,Bytča,6,Komunistická strana Slovenska,73,0.39,49,67.12
5,Žilinský kraj,507,Žilina,501,Bytča,7,Maďarské fórum,3,0.01,3,100.0
