Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov,Počet potvrdených okrskových zápisníc,Podiel potvrdených okrskových zápisníc v %,Počet zapísaných voličov,Počet zúčastnených voličov,Účasť voličov v %,Počet odovzdaných obálok na hlasovanie,Podiel odovzdaných obálok v %,Počet platných hlasov spolu,Podiel platných hlasov spolu v %
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526100,Prihradzany,1,1,100.0,70,48,68.57,48,100.0,48,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526118,Rákoš,1,1,100.0,313,173,55.27,173,100.0,170,98.26
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515361,Rašice,1,1,100.0,99,73,73.73,73,100.0,72,98.63
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515370,Ratková,1,1,100.0,439,175,39.86,175,100.0,169,96.57
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515400,Ratkovské Bystré,1,1,100.0,265,160,60.37,160,100.0,159,99.37
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526142,Revúca,11,11,100.0,8966,5274,58.82,5256,99.65,5191,98.42
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526151,Revúcka Lehota,1,1,100.0,244,185,75.81,185,100.0,183,98.91
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515507,Rybník,1,1,100.0,119,53,44.53,53,100.0,52,98.11
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,557820,Sása,1,1,100.0,136,41,30.14,41,100.0,33,80.48
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526258,Sirk,2,2,100.0,862,404,46.86,402,99.5,394,97.52
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515523,Skerešovo,1,1,100.0,162,77,47.53,77,100.0,75,97.4
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526304,Šivetice,1,1,100.0,263,146,55.51,146,100.0,143,97.94
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515612,Tornaľa,9,9,100.0,5512,2777,50.38,2775,99.92,2722,98.01
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526321,Turčok,1,1,100.0,204,113,55.39,113,100.0,112,99.11
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515761,Višňové,1,1,100.0,64,35,54.68,35,100.0,34,97.14
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515833,Žiar,1,1,100.0,86,47,54.65,47,100.0,46,97.87
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557757,Abovce,1,1,100.0,508,265,52.16,265,100.0,257,96.98
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514489,Babinec,1,1,100.0,53,37,69.81,37,100.0,37,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514501,Barca,1,1,100.0,405,220,54.32,220,100.0,215,97.72
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514519,Bátka,1,1,100.0,661,384,58.09,383,99.73,374,97.39
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514535,Belín,1,1,100.0,137,60,43.79,60,100.0,59,98.33
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514543,Blhovce,1,1,100.0,609,271,44.49,268,98.89,263,97.04
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514551,Bottovo,1,1,100.0,172,119,69.18,119,100.0,118,99.15
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514586,Budikovany,1,1,100.0,61,43,70.49,43,100.0,42,97.67
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514594,Cakov,1,1,100.0,245,98,40.0,98,100.0,98,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514608,Čerenčany,1,1,100.0,429,315,73.42,315,100.0,313,99.36
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514616,Čierny Potok,1,1,100.0,125,86,68.8,86,100.0,85,98.83
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514624,Číž,1,1,100.0,588,277,47.1,277,100.0,274,98.91
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514632,Dolné Zahorany,1,1,100.0,156,112,71.79,112,100.0,112,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514641,Dražice,1,1,100.0,192,63,32.81,63,100.0,61,96.82
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514659,Drienčany,1,1,100.0,180,125,69.44,125,100.0,123,98.4
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514667,Drňa,1,1,100.0,161,59,36.64,59,100.0,59,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514683,Dubno,1,1,100.0,124,75,60.48,75,100.0,75,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514691,Dubovec,1,1,100.0,397,186,46.85,186,100.0,183,98.38
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557919,Dulovo,1,1,100.0,163,55,33.74,55,100.0,55,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514713,Figa,1,1,100.0,325,117,36.0,117,100.0,114,97.43
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514730,Gemerček,1,1,100.0,83,45,54.21,45,100.0,43,95.55
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514764,Gemerské Dechtáre,1,1,100.0,330,197,59.69,197,100.0,190,96.44
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557889,Gemerské Michalovce,1,1,100.0,76,42,55.26,42,100.0,41,97.61
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514781,Gemerský Jablonec,1,1,100.0,550,257,46.72,257,100.0,254,98.83
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514799,Gortva,1,1,100.0,367,111,30.24,111,100.0,109,98.19
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514811,Hajnáčka,1,1,100.0,925,489,52.86,489,100.0,481,98.36
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514829,Hnúšťa,8,8,100.0,5166,2723,52.71,2722,99.96,2660,97.68
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514837,Hodejov,1,1,100.0,1092,382,34.98,382,100.0,351,91.88
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514845,Hodejovec,1,1,100.0,142,85,59.85,85,100.0,84,98.82
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514853,Horné Zahorany,1,1,100.0,93,73,78.49,73,100.0,73,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514861,Hostice,1,1,100.0,712,331,46.48,331,100.0,320,96.67
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514870,Hostišovce,1,1,100.0,172,68,39.53,68,100.0,64,94.11
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514888,Hrachovo,2,2,100.0,619,436,70.43,436,100.0,433,99.31
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514926,Hrušovo,2,2,100.0,151,95,62.91,95,100.0,92,96.84
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514934,Hubovo,1,1,100.0,100,62,62.0,62,100.0,62,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514942,Husiná,1,1,100.0,402,159,39.55,159,100.0,156,98.11
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514951,Chanava,1,1,100.0,568,286,50.35,286,100.0,284,99.3
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514969,Chrámec,1,1,100.0,312,117,37.5,117,100.0,110,94.01
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514985,Ivanice,1,1,100.0,158,80,50.63,80,100.0,79,98.75
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514993,Janice,1,1,100.0,168,101,60.11,101,100.0,93,92.07
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515001,Jesenské,2,2,100.0,1797,806,44.85,806,100.0,775,96.15
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515019,Jestice,1,1,100.0,123,73,59.34,73,100.0,72,98.63
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515027,Kaloša,1,1,100.0,562,283,50.35,281,99.29,267,94.34
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515035,Kesovce,1,1,100.0,173,48,27.74,48,100.0,46,95.83
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515043,Klenovec,3,3,100.0,2370,1390,58.64,1390,100.0,1372,98.7
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515051,Kociha,1,1,100.0,162,117,72.22,116,99.14,116,99.14
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515060,Konrádovce,1,1,100.0,243,108,44.44,108,100.0,107,99.07
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515078,Kráľ,1,1,100.0,714,383,53.64,383,100.0,374,97.65
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515086,Kraskovo,1,1,100.0,99,67,67.67,67,100.0,66,98.5
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515094,Krokava,1,1,100.0,26,20,76.92,20,100.0,20,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515108,Kružno,1,1,100.0,284,199,70.07,199,100.0,198,99.49
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515116,Kyjatice,1,1,100.0,64,36,56.25,36,100.0,36,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515124,Lehota nad Rimavicou,1,1,100.0,233,131,56.22,131,100.0,129,98.47
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515132,Lenartovce,1,1,100.0,417,230,55.15,230,100.0,230,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515141,Lenka,1,1,100.0,164,109,66.46,109,100.0,109,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515167,Lipovec,1,1,100.0,47,18,38.29,18,100.0,18,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515175,Lukovištia,1,1,100.0,168,111,66.07,111,100.0,106,95.49
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515183,Martinová,1,1,100.0,169,107,63.31,107,100.0,106,99.06
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515205,Neporadza,1,1,100.0,224,130,58.03,130,100.0,124,95.38
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557790,Nižný Skálnik,1,1,100.0,153,98,64.05,98,100.0,97,98.97
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515230,Nová Bašta,1,1,100.0,382,227,59.42,226,99.55,220,96.91
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515248,Orávka,1,1,100.0,128,101,78.9,101,100.0,101,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515264,Ožďany,1,1,100.0,1243,701,56.39,701,100.0,693,98.85
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515272,Padarovce,1,1,100.0,126,64,50.79,64,100.0,63,98.43
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515281,Pavlovce,1,1,100.0,285,121,42.45,121,100.0,118,97.52
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515299,Petrovce,1,1,100.0,167,118,70.65,118,100.0,115,97.45
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515337,Poproč,1,1,100.0,28,21,75.0,21,100.0,21,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515345,Potok,1,1,100.0,35,28,80.0,28,100.0,28,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515353,Radnovce,1,1,100.0,680,268,39.41,267,99.62,259,96.64
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557854,Rakytník,1,1,100.0,213,105,49.29,105,100.0,104,99.04
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515388,Ratkovská Lehota,1,1,100.0,46,34,73.91,34,100.0,34,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515396,Ratkovská Suchá,1,1,100.0,50,38,76.0,38,100.0,38,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557765,Riečka,1,1,100.0,174,104,59.77,104,100.0,103,99.03
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515426,Rimavská Baňa,1,1,100.0,386,208,53.88,208,100.0,203,97.59
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515442,Rimavská Seč,2,2,100.0,1439,608,42.25,607,99.83,597,98.19
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,27,27,100.0,17378,9820,56.5,9815,99.94,9684,98.61
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515451,Rimavské Brezovo,1,1,100.0,397,218,54.91,218,100.0,211,96.78
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515469,Rimavské Janovce,1,1,100.0,1120,581,51.87,581,100.0,570,98.1
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557811,Rimavské Zalužany,1,1,100.0,284,196,69.01,196,100.0,187,95.4
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515485,Rovné,1,1,100.0,88,51,57.95,51,100.0,50,98.03
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515493,Rumince,1,1,100.0,283,160,56.53,159,99.37,154,96.25
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515531,Slizké,1,1,100.0,144,43,29.86,43,100.0,43,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515540,Stará Bašta,1,1,100.0,278,175,62.94,175,100.0,171,97.71
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515566,Stránska,1,1,100.0,279,119,42.65,119,100.0,117,98.31
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515582,Studená,1,1,100.0,224,97,43.3,97,100.0,94,96.9
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515604,Sútor,1,1,100.0,454,240,52.86,237,98.75,237,98.75
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515621,Šimonovce,1,1,100.0,392,238,60.71,238,100.0,234,98.31
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515639,Širkovce,1,1,100.0,685,275,40.14,275,100.0,267,97.09
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515647,Španie Pole,1,1,100.0,70,39,55.71,39,100.0,39,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515655,Štrkovec,1,1,100.0,291,166,57.04,166,100.0,160,96.38
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515663,Tachty,1,1,100.0,441,280,63.49,279,99.64,276,98.57
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515671,Teplý Vrch,1,1,100.0,228,165,72.36,165,100.0,160,96.96
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,5,5,100.0,3004,1802,59.98,1800,99.88,1758,97.55
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515698,Tomášovce,1,1,100.0,170,92,54.11,92,100.0,84,91.3
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515701,Uzovská Panica,1,1,100.0,547,190,34.73,190,100.0,189,99.47
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515795,Valice,1,1,100.0,217,102,47.0,102,100.0,100,98.03
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515710,Včelince,1,1,100.0,630,266,42.22,266,100.0,259,97.36
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515728,Večelkov,1,1,100.0,173,104,60.11,104,100.0,103,99.03
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515736,Veľké Teriakovce,2,2,100.0,660,372,56.36,372,100.0,358,96.23
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515744,Veľký Blh,1,1,100.0,867,335,38.63,335,100.0,325,97.01
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515752,Vieska nad Blhom,1,1,100.0,123,81,65.85,81,100.0,81,100.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515779,Vlkyňa,1,1,100.0,254,144,56.69,144,100.0,140,97.22
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557901,Vyšné Valice,1,1,100.0,205,104,50.73,104,100.0,103,99.03
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515809,Vyšný Skálnik,1,1,100.0,124,78,62.9,78,100.0,77,98.71
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515817,Zádor,1,1,100.0,102,47,46.07,47,100.0,44,93.61
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557927,Zacharovce,1,1,100.0,303,160,52.8,160,100.0,159,99.37
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515841,Žíp,1,1,100.0,176,76,43.18,76,100.0,68,89.47
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515868,Balog nad Ipľom,1,1,100.0,636,493,77.51,492,99.79,486,98.58
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515876,Bátorová,1,1,100.0,280,174,62.14,174,100.0,172,98.85
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515884,Brusník,1,1,100.0,93,66,70.96,66,100.0,66,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515892,Bušince,1,1,100.0,1091,495,45.37,495,100.0,484,97.77
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515906,Čebovce,1,1,100.0,840,535,63.69,535,100.0,527,98.5
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515914,Čeláre,1,1,100.0,446,167,37.44,166,99.4,164,98.2
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515922,Čelovce,1,1,100.0,309,178,57.6,178,100.0,170,95.5
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515931,Červeňany,1,1,100.0,31,22,70.96,22,100.0,22,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515949,Dačov Lom,1,1,100.0,298,181,60.73,181,100.0,180,99.44
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515957,Dolinka,1,1,100.0,410,277,67.56,277,100.0,275,99.27
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515965,Dolná Strehová,1,1,100.0,818,568,69.43,568,100.0,562,98.94
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515973,Dolné Plachtince,1,1,100.0,502,314,62.54,314,100.0,307,97.77
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515981,Dolné Strháre,1,1,100.0,161,109,67.7,109,100.0,108,99.08
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515990,Ďurkovce,1,1,100.0,95,49,51.57,49,100.0,49,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516007,Glabušovce,1,1,100.0,113,66,58.4,66,100.0,64,96.96
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516015,Horná Strehová,1,1,100.0,113,70,61.94,70,100.0,70,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516023,Horné Plachtince,1,1,100.0,171,122,71.34,122,100.0,122,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516031,Horné Strháre,1,1,100.0,210,134,63.8,134,100.0,134,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516040,Hrušov,1,1,100.0,670,487,72.68,487,100.0,478,98.15
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516058,Chrastince,1,1,100.0,165,90,54.54,90,100.0,89,98.88
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516066,Chrťany,1,1,100.0,115,67,58.26,67,100.0,65,97.01
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516074,Ipeľské Predmostie,1,1,100.0,462,271,58.65,271,100.0,264,97.41
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516082,Kamenné Kosihy,1,1,100.0,292,207,70.89,207,100.0,206,99.51
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516091,Kiarov,1,1,100.0,212,137,64.62,137,100.0,135,98.54
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516104,Kleňany,1,1,100.0,231,139,60.17,139,100.0,137,98.56
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516112,Koláre,1,1,100.0,204,122,59.8,122,100.0,115,94.26
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516121,Kosihovce,1,1,100.0,472,233,49.36,232,99.57,228,97.85
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516139,Kosihy nad Ipľom,1,1,100.0,349,214,61.31,214,100.0,207,96.72
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516147,Kováčovce,1,1,100.0,250,163,65.2,163,100.0,161,98.77
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516155,Lesenice,1,1,100.0,407,276,67.81,276,100.0,272,98.55
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516163,Ľuboriečka,1,1,100.0,144,100,69.44,100,100.0,97,97.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516171,Malá Čalomija,1,1,100.0,164,124,75.6,124,100.0,123,99.19
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,558206,Malé Straciny,1,1,100.0,120,60,50.0,60,100.0,59,98.33
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516198,Malé Zlievce,1,1,100.0,222,147,66.21,147,100.0,147,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,558192,Malý Krtíš,1,1,100.0,394,273,69.28,273,100.0,269,98.53
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516210,Modrý Kameň,1,1,100.0,1307,777,59.44,777,100.0,770,99.09
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516228,Muľa,1,1,100.0,223,79,35.42,79,100.0,72,91.13
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516236,Nenince,1,1,100.0,1077,690,64.06,690,100.0,687,99.56
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516244,Nová Ves,1,1,100.0,341,220,64.51,220,100.0,213,96.81
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516252,Obeckov,1,1,100.0,350,214,61.14,214,100.0,211,98.59
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516261,Olováry,1,1,100.0,221,155,70.13,155,100.0,152,98.06
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516279,Opatovská Nová Ves,1,1,100.0,498,299,60.04,299,100.0,294,98.32
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516287,Opava,1,1,100.0,85,51,60.0,51,100.0,49,96.07
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516295,Pôtor,2,2,100.0,621,362,58.29,360,99.44,347,95.85
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516309,Pravica,1,1,100.0,98,34,34.69,32,94.11,32,94.11
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516317,Príbelce,1,1,100.0,455,347,76.26,347,100.0,345,99.42
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516333,Sečianky,1,1,100.0,272,178,65.44,178,100.0,177,99.43
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516341,Seľany,1,1,100.0,134,78,58.2,78,100.0,78,100.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516368,Senné,1,1,100.0,166,113,68.07,113,100.0,111,98.23
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516376,Sklabiná,1,1,100.0,742,412,55.52,412,100.0,403,97.81
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516384,Slovenské Ďarmoty,1,1,100.0,356,180,50.56,180,100.0,175,97.22
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516392,Slovenské Kľačany,1,1,100.0,140,68,48.57,68,100.0,66,97.05
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516406,Stredné Plachtince,1,1,100.0,511,291,56.94,291,100.0,284,97.59
