Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov
5,Žilinský kraj,504,Martin,506,Martin,512133,Bystrička,1
5,Žilinský kraj,504,Martin,506,Martin,512150,Ďanová,1
5,Žilinský kraj,504,Martin,506,Martin,512168,Diaková,1
5,Žilinský kraj,504,Martin,506,Martin,512206,Dolný Kalník,1
5,Žilinský kraj,504,Martin,506,Martin,512214,Dražkovce,1
5,Žilinský kraj,504,Martin,506,Martin,512257,Folkušová,1
5,Žilinský kraj,504,Martin,506,Martin,512290,Horný Kalník,1
5,Žilinský kraj,504,Martin,506,Martin,512346,Karlová,1
5,Žilinský kraj,504,Martin,506,Martin,512354,Kláštor pod Znievom,1
5,Žilinský kraj,504,Martin,506,Martin,512371,Košťany nad Turcom,1
5,Žilinský kraj,504,Martin,506,Martin,512389,Krpeľany,1
5,Žilinský kraj,504,Martin,506,Martin,512397,Laskár,1
5,Žilinský kraj,504,Martin,506,Martin,512419,Ležiachov,1
5,Žilinský kraj,504,Martin,506,Martin,512435,Lipovec,1
5,Žilinský kraj,504,Martin,506,Martin,512036,Martin,52
5,Žilinský kraj,504,Martin,506,Martin,512478,Necpaly,1
5,Žilinský kraj,504,Martin,506,Martin,512486,Nolčovo,1
5,Žilinský kraj,504,Martin,506,Martin,512508,Podhradie,1
5,Žilinský kraj,504,Martin,506,Martin,512524,Príbovce,1
5,Žilinský kraj,504,Martin,506,Martin,512541,Rakovo,1
5,Žilinský kraj,504,Martin,506,Martin,512567,Ratkovo,1
5,Žilinský kraj,504,Martin,506,Martin,512583,Sklabiňa,1
5,Žilinský kraj,504,Martin,506,Martin,512591,Sklabinský Podzámok,1
5,Žilinský kraj,504,Martin,506,Martin,512613,Slovany,1
5,Žilinský kraj,504,Martin,506,Martin,512630,Socovce,1
5,Žilinský kraj,504,Martin,506,Martin,512648,Sučany,4
5,Žilinský kraj,504,Martin,506,Martin,512656,Šútovo,1
5,Žilinský kraj,504,Martin,506,Martin,512664,Trebostovo,1
5,Žilinský kraj,504,Martin,506,Martin,512672,Trnovo,1
5,Žilinský kraj,504,Martin,506,Martin,512681,Turany,4
5,Žilinský kraj,504,Martin,506,Martin,512702,Turčianska Štiavnička,1
5,Žilinský kraj,504,Martin,506,Martin,545961,Turčianske Jaseno,1
5,Žilinský kraj,504,Martin,506,Martin,512711,Turčianske Kľačany,1
5,Žilinský kraj,504,Martin,506,Martin,512737,Turčiansky Ďur,1
5,Žilinský kraj,504,Martin,506,Martin,512753,Turčiansky Peter,1
5,Žilinský kraj,504,Martin,506,Martin,512761,Valča,1
5,Žilinský kraj,504,Martin,506,Martin,512796,Vrícko,1
5,Žilinský kraj,504,Martin,506,Martin,557358,Vrútky,7
5,Žilinský kraj,504,Martin,506,Martin,512818,Záborie,1
5,Žilinský kraj,504,Martin,506,Martin,512834,Žabokreky,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512044,Abramová,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512087,Blažovce,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512095,Bodorová,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512109,Borcová,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512117,Brieštie,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512125,Budiš,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512141,Čremošné,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512222,Dubové,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512265,Háj,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512273,Horná Štubňa,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512303,Ivančiná,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512311,Jasenovo,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512320,Jazernica,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512338,Kaľamenová,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512427,Liešno,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512443,Malý Čepčín,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512451,Moškovec,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512460,Mošovce,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512494,Ondrašová,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512559,Rakša,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512575,Rudno,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512605,Sklené,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512621,Slovenské Pravno,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512699,Turček,1
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512729,Turčianske Teplice,7
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512788,Veľký Čepčín,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,509558,Babín,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,509566,Beňadovo,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,509582,Bobrov,2
5,Žilinský kraj,505,Námestovo,507,Námestovo,509591,Breza,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,509680,Hruštín,3
5,Žilinský kraj,505,Námestovo,507,Námestovo,509728,Klin,2
5,Žilinský kraj,505,Námestovo,507,Námestovo,509779,Krušetnica,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,509809,Lokca,2
5,Žilinský kraj,505,Námestovo,507,Námestovo,509817,Lomná,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,509850,Mútne,2
5,Žilinský kraj,505,Námestovo,507,Námestovo,509868,Námestovo,8
5,Žilinský kraj,505,Námestovo,507,Námestovo,509884,Novoť,3
5,Žilinský kraj,505,Námestovo,507,Námestovo,509892,Oravská Jasenica,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,509906,Oravská Lesná,2
5,Žilinský kraj,505,Námestovo,507,Námestovo,509914,Oravská Polhora,3
5,Žilinský kraj,505,Námestovo,507,Námestovo,509931,Oravské Veselé,2
5,Žilinský kraj,505,Námestovo,507,Námestovo,510025,Rabča,3
5,Žilinský kraj,505,Námestovo,507,Námestovo,510033,Rabčice,2
5,Žilinský kraj,505,Námestovo,507,Námestovo,510050,Sihelné,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,510092,Ťapešovo,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,510149,Vasiľov,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,510157,Vavrečka,1
5,Žilinský kraj,505,Námestovo,507,Námestovo,510203,Zákamenné,4
5,Žilinský kraj,505,Námestovo,507,Námestovo,510246,Zubrohlava,2
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509604,Brezovica,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,518719,Čimhová,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509655,Habovka,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509663,Hladovka,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509795,Liesek,2
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509876,Nižná,4
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509949,Oravský Biely Potok,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509981,Podbiel,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510076,Suchá Hora,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510084,Štefanov nad Oravou,2
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510106,Trstená,6
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510114,Tvrdošín,7
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510173,Vitanová,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510190,Zábiedovo,1
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510238,Zuberec,2
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510301,Bešeňová,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510441,Hubová,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,507300,Ivachnová,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510530,Kalameny,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510548,Komjatná,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510599,Likavka,2
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510629,Liptovská Lúžna,3
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510637,Liptovská Osada,2
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510661,Liptovská Štiavnica,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510670,Liptovská Teplá,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510718,Liptovské Revúce,3
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511005,Liptovské Sliače,4
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510742,Liptovský Michal,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510785,Lisková,2
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510807,Ľubochňa,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510815,Lúčky,2
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510823,Ludrová,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510866,Martinček,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510955,Potok,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510998,Ružomberok,24
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511030,Stankovany,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511056,Štiavnička,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511064,Švošov,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,507407,Turík,1
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511102,Valaská Dubová,1
5,Žilinský kraj,507,Žilina,501,Bytča,517461,Bytča,11
5,Žilinský kraj,507,Žilina,501,Bytča,581984,Hlboké nad Váhom,1
5,Žilinský kraj,507,Žilina,501,Bytča,517623,Hvozdnica,1
5,Žilinský kraj,507,Žilina,501,Bytča,517631,Jablonové,1
5,Žilinský kraj,507,Žilina,501,Bytča,517674,Kolárovice,2
5,Žilinský kraj,507,Žilina,501,Bytča,517691,Kotešová,3
5,Žilinský kraj,507,Žilina,501,Bytča,517798,Maršová - Rašov,1
5,Žilinský kraj,507,Žilina,501,Bytča,517861,Petrovice,2
5,Žilinský kraj,507,Žilina,501,Bytča,517895,Predmier,2
5,Žilinský kraj,507,Žilina,501,Bytča,517992,Súľov - Hradná,2
5,Žilinský kraj,507,Žilina,501,Bytča,518018,Štiavnik,5
5,Žilinský kraj,507,Žilina,501,Bytča,518085,Veľké Rovné,3
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509175,Dolný Vadičov,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509205,Horný Vadičov,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509256,Kysucké Nové Mesto,13
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509264,Kysucký Lieskovec,2
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509272,Lodno,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509281,Lopušné Pažite,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509302,Nesluša,2
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509329,Ochodnica,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509370,Povina,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,580791,Radoľa,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509426,Rudina,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509434,Rudinka,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509442,Rudinská,1
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509469,Snežnica,1
5,Žilinský kraj,507,Žilina,511,Žilina,517429,Belá,4
5,Žilinský kraj,507,Žilina,511,Žilina,547522,Bitarová,1
5,Žilinský kraj,507,Žilina,511,Žilina,547557,Brezany,1
5,Žilinský kraj,507,Žilina,511,Žilina,517470,Čičmany,1
5,Žilinský kraj,507,Žilina,511,Žilina,517488,Divina,3
5,Žilinský kraj,507,Žilina,511,Žilina,517496,Divinka,2
5,Žilinský kraj,507,Žilina,511,Žilina,517500,Dlhé Pole,2
5,Žilinský kraj,507,Žilina,511,Žilina,517518,Dolná Tižina,1
5,Žilinský kraj,507,Žilina,511,Žilina,517526,Dolný Hričov,2
5,Žilinský kraj,507,Žilina,511,Žilina,557986,Ďurčiná,1
5,Žilinský kraj,507,Žilina,511,Žilina,517542,Fačkov,1
5,Žilinský kraj,507,Žilina,511,Žilina,517551,Gbeľany,1
5,Žilinský kraj,507,Žilina,511,Žilina,517593,Horný Hričov,1
5,Žilinský kraj,507,Žilina,511,Žilina,517577,Hôrky,1
5,Žilinský kraj,507,Žilina,511,Žilina,547590,Hričovské Podhradie,1
5,Žilinský kraj,507,Žilina,511,Žilina,517640,Jasenové,1
5,Žilinský kraj,507,Žilina,511,Žilina,517658,Kamenná Poruba,1
5,Žilinský kraj,507,Žilina,511,Žilina,557994,Kľače,1
5,Žilinský kraj,507,Žilina,511,Žilina,517682,Konská,1
5,Žilinský kraj,507,Žilina,511,Žilina,517704,Kotrčiná Lúčka,1
5,Žilinský kraj,507,Žilina,511,Žilina,517712,Krasňany,1
5,Žilinský kraj,507,Žilina,511,Žilina,517721,Kunerad,1
5,Žilinský kraj,507,Žilina,511,Žilina,517739,Lietava,1
5,Žilinský kraj,507,Žilina,511,Žilina,557935,Lietavská Lúčka,1
5,Žilinský kraj,507,Žilina,511,Žilina,517755,Lietavská Svinná - Babkov,2
5,Žilinský kraj,507,Žilina,511,Žilina,517763,Lutiše,1
5,Žilinský kraj,507,Žilina,511,Žilina,517771,Lysica,1
5,Žilinský kraj,507,Žilina,511,Žilina,517780,Malá Čierna,1
5,Žilinský kraj,507,Žilina,511,Žilina,517801,Mojš,1
5,Žilinský kraj,507,Žilina,511,Žilina,517828,Nededza,1
5,Žilinský kraj,507,Žilina,511,Žilina,558168,Nezbudská Lúčka,1
5,Žilinský kraj,507,Žilina,511,Žilina,547611,Ovčiarsko,1
5,Žilinský kraj,507,Žilina,511,Žilina,547620,Paština Závada,1
5,Žilinský kraj,507,Žilina,511,Žilina,517879,Podhorie,1
5,Žilinský kraj,507,Žilina,511,Žilina,557960,Porúbka,1
5,Žilinský kraj,507,Žilina,511,Žilina,517917,Rajec,4
5,Žilinský kraj,507,Žilina,511,Žilina,517925,Rajecká Lesná,1
5,Žilinský kraj,507,Žilina,511,Žilina,517933,Rajecké Teplice,3
5,Žilinský kraj,507,Žilina,511,Žilina,517941,Rosina,2
5,Žilinský kraj,507,Žilina,511,Žilina,517950,Stráňavy,2
5,Žilinský kraj,507,Žilina,511,Žilina,517968,Stránske,1
5,Žilinský kraj,507,Žilina,511,Žilina,517976,Stráža,1
5,Žilinský kraj,507,Žilina,511,Žilina,517984,Strečno,2
5,Žilinský kraj,507,Žilina,511,Žilina,518000,Svederník,2
5,Žilinský kraj,507,Žilina,511,Žilina,581712,Šuja,1
5,Žilinský kraj,507,Žilina,511,Žilina,518034,Teplička nad Váhom,3
5,Žilinský kraj,507,Žilina,511,Žilina,518042,Terchová,5
5,Žilinský kraj,507,Žilina,511,Žilina,518051,Turie,2
5,Žilinský kraj,507,Žilina,511,Žilina,518069,Varín,3
5,Žilinský kraj,507,Žilina,511,Žilina,518077,Veľká Čierna,1
5,Žilinský kraj,507,Žilina,511,Žilina,518093,Višňové,2
5,Žilinský kraj,507,Žilina,511,Žilina,518131,Zbyňov,1
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,79
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508454,Badín,2
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508471,Baláže,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,78
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508675,Brusno,2
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508519,Čerín,2
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508543,Dolná Mičiná,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508551,Dolný Harmanec,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508560,Donovaly,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508586,Dúbravica,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508594,Harmanec,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508616,Hiadeľ,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508632,Horná Mičiná,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508641,Horné Pršany,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508659,Hrochoť,2
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,580236,Hronsek,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508713,Kordíky,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508721,Králiky,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557277,Kynceľová,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508748,Ľubietová,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508756,Lučatín,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,580244,Malachov,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508764,Medzibrod,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508799,Moštenica,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508802,Motyčky,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508781,Môlča,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557285,Nemce,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508837,Oravce,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508861,Podkonice,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508896,Pohronský Bukovec,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508918,Poniky,3
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508926,Povrazník,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508942,Priechod,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508969,Riečka,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508977,Sebedín - Bečov,2
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508985,Selce,2
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509001,Slovenská Ľupča,3
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509019,Staré Hory,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509027,Strelníky,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509035,Špania Dolina,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509060,Tajov,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557269,Turecká,1
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557293,Vlkanová,2
6,Banskobystrický kraj,602,Brezno,603,Brezno,508446,Bacúch,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508462,Beňuš,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508489,Braväcovo,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508497,Brezno,19
6,Banskobystrický kraj,602,Brezno,603,Brezno,557251,Bystrá,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508527,Čierny Balog,4
6,Banskobystrický kraj,602,Brezno,603,Brezno,508535,Dolná Lehota,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508578,Drábsko,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508608,Heľpa,3
6,Banskobystrický kraj,602,Brezno,603,Brezno,508624,Horná Lehota,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508667,Hronec,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508691,Jarabá,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508705,Jasenie,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508730,Lom nad Rimavicou,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508772,Michalová,2
6,Banskobystrický kraj,602,Brezno,603,Brezno,508811,Mýto pod Ďumbierom,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508829,Nemecká,2
6,Banskobystrický kraj,602,Brezno,603,Brezno,508845,Osrblie,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508853,Podbrezová,3
6,Banskobystrický kraj,602,Brezno,603,Brezno,508870,Pohorelá,3
6,Banskobystrický kraj,602,Brezno,603,Brezno,508888,Pohronská Polhora,2
6,Banskobystrický kraj,602,Brezno,603,Brezno,508900,Polomka,3
6,Banskobystrický kraj,602,Brezno,603,Brezno,508934,Predajná,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508951,Ráztoka,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,508993,Sihla,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,509043,Šumiac,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,509051,Telgárt,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,509086,Valaská,4
6,Banskobystrický kraj,602,Brezno,603,Brezno,509094,Vaľkovňa,1
6,Banskobystrický kraj,602,Brezno,603,Brezno,509124,Závadka nad Hronom,2
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511226,Ábelová,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511234,Belina,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557315,Biskupice,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511251,Boľkovce,2
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511277,Budiná,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,558273,Bulhary,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511293,Buzitka,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511323,Čakanovce,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511331,Čamovce,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511358,Divín,2
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511366,Dobroč,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511391,Fiľakovo,9
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511404,Fiľakovské Kováče,3
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557331,Gregorova Vieska,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511421,Halič,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511439,Holiša,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511463,Jelšovec,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511480,Kalonda,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511374,Kotmanová,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511528,Lehôtka,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511536,Lentvora,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511544,Lipovany,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511552,Lovinobaňa,2
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511561,Ľuboreč,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511218,Lučenec,26
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511579,Lupoč,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511609,Mašková,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,580309,Mikušovce,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511625,Mučín,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511641,Mýtna,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511668,Nitra nad Ipľom,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511676,Nové Hony,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511692,Panické Dravce,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511706,Píla,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511714,Pinciná,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511722,Pleš,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511749,Podrečany,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511757,Polichno,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511773,Praha,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511781,Prša,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511790,Radzovce,1
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511803,Rapovce,1
